Speaker,Dialogue,File_ID
JF185,<ds>そうだねー</ds>。,105
JF184,すたれた。,105
JF185,すたれてない。 でも雑誌とか出てる。,105
JF184,<ds>そうだね</ds>、雑誌には出る。 テレビとかにあんまり。,105
JF185,<ds>そうだねー</ds>。,105
JF184,<ds>うーん</ds>。,105
JF185,言ったっけ、同じバイトの人が、,105
JF184,<ds>うん</ds>,105
JF185,見たんだって俳優名6。,105
JF184,<ds>あ</ds>、おっ、いいねー。 美しそう。,105
JF185,透明だって言ってた。,105
JF184,<ds>あー</ds>。,105
JF185,<ds>そうだねー</ds>。,105
JF184,すばらしー。,105
JF185,あれさ、前、とったやつとさ、,105
JF184,<ds>うん</ds>,105
JF185,同じ会話してたら笑うよね。,105
JF184,面白い。 なに話したっけな、覚えてないや。 みんなこうして雑談しかしないよ。,105
JF185,<ds>うん</ds>。 面白いね、でも。,105
JF184,<ds>うーん</ds>。 しかも、これがさ、文章に書きおろされるんだよ。,105
JF185,大変だよね、すごい早口で喋ってあげようか。,105
JF184,あとはなんか文章っていうかさー、あの打ち込めないような奇声を発するとか。,105
JF185,それはJF184名の得意分野だよ。,105
JF184,<ds>えー</ds>。 <ds>あー</ds>もーみたいな。 <ds>あー</ds>バイトめんどくさいな。,105
JF185,今日、バイト?。,105
JF184,<ds>うん</ds>。,105
JF185,<ds>え</ds>、何のバイト?。,105
JF184,整骨院のバイトを始めたんだけどー。,105
JF185,整骨院?。,105
JF184,のー、受付。,105
JF185,<ds>えー</ds>いいね、,105
JF184,<ds>え</ds>,105
JF185,受付とか。,105
JF184,楽なんだけどー、やっぱりめんどくさいし、なんか先生がちょっといかつくてやだしみたいな。,105
JF185,<ds>へー</ds>、人いなさそう。,105
JF184,<ds>んー</ds>ちっちゃいこじんまりとしてるから、受付一人先生一人で今やってて。,105
JF185,まーじでー。,105
JF184,ほんとはもう一人いたらしいけど、かくかくしかじかな事情でやめて、<ds>うん</ds>なんか一人で回せるようにしたらしいよ。,105
JF185,<ds>へー</ds>。 どこでやってんの?。,105
JF184,地名1整骨院言うて、あの街道名をずっとあのセブン通り過ぎて、もうちょっと行ったとこにある。,105
JF185,<ds>へー</ds>。,105
JF184,<ds>なんかね</ds>、前大臣とか、と個人名8が住んでたとこのすぐ近く。,105
JF185,思い出せないんだよね、それじゃ。,105
JF184,<ds>まー</ds><ds>まー</ds><ds>まー</ds>、とりあえず地名2から、ずっと、行けば。,105
JF185,<ds>へー</ds>。 <ds>ふーん</ds>、整骨やってもらえんの?。,105
JF184,<ds>んー</ds>言えば多分やってくれるけど、やってもらいたくないから言わない絶対。 腰とかちょっとポンポンやって、“腰痛いの”“えっ痛くないっすよ”みたいな。,105
JF185,なんでよー。,105
JF184,なんかやー、駄目駄目駄目。,105
JF185,確かにあーいうのって知ってる人にやってもらいたくないよね。,105
JF184,<ds>あー</ds>でも知っててもなんかあんま信用、もうちょっと信用出来る人じゃないとやだ。,105
JF185,あたしね、上海で、,105
JF184,<ds>うん</ds>,105
JF185,三日いたうちの、,105
JF184,<ds>うん</ds>,105
JF185,にー、2回、,105
JF184,<ds>うん</ds>,105
JF185,行ったの、マッサージ。,105
JF184,おーおー行くねー。,105
JF185,すごい、一回ね、あの盲人、あんも。,105
JF184,盲人按摩。,105
JF185,盲人按摩。,105
JF184,<ds>あー</ds><ds>あー</ds>よくあるやつね。,105
JF185,<ds>そう</ds>。,105
JF184,<ds>うん</ds>。,105
JF185,に行ったらね、すごいよかったよ。,105
JF184,<ds>あー</ds>。,105
JF185,やっぱねー、普通の人より、いい。,105
JF184,分かるんかねー、やっぱその見えない分。,105
JF185,<ds>そうそうそう</ds>。,105
JF184,いいねー。 行ってみればよかったかー。 <ds>なんかねー</ds>、中国で按摩にかかるのってー、あんま聞かない。,105
JF185,ほんとー、みんな行ってるよ。,105
JF184,ほんと?。,105
JF185,留学生達は。,105
JF184,<ds>あー</ds>。,105
JF185,すごい安いしね。 でも盲人は行ったことなかったね。,105
JF184,<ds>うーん</ds>、安いよね、<ds>確かに</ds>。,105
JF185,<ds>そう</ds>、安い。 でもなんかちょっとね、見えないからさ、探すの。,105
JF184,<ds>うん</ds>。,105
JF185,触って。,105
JF184,<ds>うん</ds>。,105
JF185,それがちょっとやだ。,105
JF184,<ds>あー</ds>でも仕方がないっしよ。 仕方が無いといえば仕方が無い。,105
JF185,<ds>そうそうそう</ds>、わかんないもんね、見えないもんね。,105
JF184,私もなんか探してるよ。 なんか電気とかつけてあげるの吸盤で。 適当とか思いながら、適当。,105
JF185,電気つけてあげる?。,105
JF184,<ds>なんかー</ds>、マイナスイオンが発生される椅子とかに座ってその後先生がちょっと揉んだりして最後とかにちょっと電気流すのね整骨院のとこ。,105
JF185,<ds>へー</ds>。,105
JF184,きゅう、パットになんか塗って、,105
JF185,<ds>あー</ds>,105
JF184,ぴよこってつけて電気流しまーすって流すの。,105
JF185,<ds>え</ds>、やるの?、JF184名が。,105
JF184,<ds>なんかー</ds>、手とか分かんないけど肩とか腰とか足とかあたしがつけてる。,105
JF185,ちょっと行きたい。,105
JF184,聞いとく?。,105
JF185,<ds>えっ</ds>マッサージとは違うの?。,105
JF184,<ds>んー</ds>、ちょっと違うかななんか。 そんなにマッサージ、重点してないね。,105
JF185,整骨ってなに、骨か。,105
JF184,<ds>んー</ds>ほんとは、,105
JF185,O脚治るかな。,105
JF184,<ds>あー</ds>治るかもね。,105
JF185,聞いといてよ。,105
JF184,分かった。 <ds>あのー</ds>。,105
JF185,O脚治したい。,105
JF184,ほんとは外傷とかの方が専門らしいんだけどなんかその先生自体はだからさ怪我してそれを治すための。,105
JF185,ほー。,105
JF184,なんかでもそのやっぱ、<ds>ね</ds>、土地柄かしらんけどやっぱ、お年寄りとかいっぱいきて。,105
JF185,<ds>はー</ds>。 お年寄り多そうだよね、。,105
JF184,ほとんど常連客はそうじゃないかと思うけど。,105
JF185,<ds>へー</ds>。 個人名5も、行ってるよね。 接骨院。,105
JF184,<ds>あー</ds>、整骨か接骨?。,105
JF185,接骨。,105
JF184,違いがよくわかんない。,105
JF185,私もよくわかんないけど。,105
JF184,ねーだって腰悪く、してたよねなんか。,105
JF185,<ds>んー</ds>。 なんかいっつも行ってるよね。,105
JF184,そんなにいっつもだっけ?。,105
JF185,<ds>うん</ds>。 いつもいつも。,105
JF184,<ds>うん</ds>。 あれかね、ダンスきついのかしら。,105
JF185,ダンスをやめてから、<ds>なんか</ds>、,105
JF184,<ds>あー</ds>駄目に。,105
JF185,<ds>そう</ds>、動かさなくなったからー、,105
JF184,<ds>うん</ds>。,105
JF185,悪くなったんだって。,105
JF184,<ds>んー</ds>。,105
JF185,すごい無理な運動をしてたからそれで。,105
JF184,<ds>んー</ds><ds>んー</ds><ds>んー</ds>。,105
JF185,って言ってた。,105
JF184,極端が駄目なんかね。,105
JF185,個人名5とね、個人名6が友達なんだけど。,105
JF184,<ds>うん</ds>。,105
JF185,そのこはー、アニメキャラクター名1の、声の、息子。,105
JF184,微妙。,105
JF185,すごくない、お母さんがアニメキャラクター名1だよ?。,105
JF184,<ds>あー</ds><ds>そっか</ds>。,105
JF185,すごいよね。 結構色々やってるんだって。,105
JF184,声優さんだもんねー。,105
JF185,本人は、一緒にいたいんだけど。,105
JF184,<ds>うん</ds>、思ってますよ。 <ds>そうだね</ds>。,105
JF185,なんかすごいね。 すごいお酒を飲んだときにね。,105
JF184,<ds>うん</ds>。,105
JF185,将来に不安はないのって私はね。,105
JF184,<ds>ええ</ds>、言ったんだ。,105
JF185,すごいき、聞いたのー。 そしたら“不安はあるけどそんなこと言ってたら出来ないよ”って言ってた。,105
JF184,<ds>そうだね</ds>。 そんなことにならなくても将来に十分不安ですよ。,105
JF185,そりゃまーみんなそうだね。,105
JF184,ねーどうなるかわかんないもんね。 <ds>いやー</ds>ねー。 “いいじゃん結婚できるから”って“相手はどこにいんだよ”とか、ほんとは突っ込みたくなる。,105
JF185,<ds>そうそうそう</ds>。,105
JM026,<ds>いや</ds>、まったくねー。,125
JFB025,美容整形って分かる?。,125
JM026,美容整形、あれでしよ?、鼻高くしたりー。,125
JFB025,<ds>そう</ds>、それ、プチ整形みたいなんよね。,125
JM026,<ds>あー</ds><ds>そうか</ds><ds>そうか</ds>。,125
JFB025,<ds>なんか</ds>、目二重‘ふたえ’にしたりー。 二重‘ふたえ’とかやったら、まだプチの部類に入るんじゃない?、プチ整形。,125
JM026,プチ整形?。,125
JFB025,<ds>うん</ds>、ほんとまだ、ちょっと手を加える,125
JM026,<ds>あー</ds><ds>あー</ds><ds>あー</ds>,125
JFB025,くらいの、ほんとに、そんな、なんやろ、全体的に、“えっ誰?”ってぐらい変わるんとかじゃなくて、プチ整形っていうのは、,125
JM026,<ds>うん</ds>,125
JFB025,<ds>ま</ds>、まぶた陥没法とか、そ、それや、そういうので,125
JM026,<ds>へー</ds>,125
JFB025,二重‘ふたえ’にしたり、<ds>ちょっと</ds>、ほんとになんかここに、糸をちょっと通すと、すぐ二重になったりとかー。,125
JM026,<ds>ふーん</ds>,125
JFB025,あとーほっぺたのここらへんになんかシリコンいれて、ほっぺたのふくらみを増したりとか。,125
JM026,<ds>あ</ds>、<ds>そうなんだ</ds>。,125
JFB025,<ds>うん</ds>、あご、あごの骨を削るとか、でもそういうのはプチか、わからんけど、でもそういうのが美容整形やよね。,125
JM026,<ds>うん</ds>。,125
JFB025,<ds>うん</ds>、形を、,125
JM026,やけど美容整形って結構、,125
JFB025,整える。,125
JM026,てーか‘<ds>ていうか</ds>’、危ないんじゃない?。 なんかさ、,125
JFB025,<ds>いやー</ds>危なくない。,125
JM026,前テレビで見たんだけどー、,125
JFB025,<ds>うん</ds>,125
JM026,なんだっけな,125
JFB025,<ds>うん</ds>,125
JM026,ここのー,125
JFB025,<ds>うん</ds>,125
JM026,ほっぺたの,125
JFB025,<ds>うん</ds>,125
JM026,筋肉減らすために,125
JFB025,<ds>うんうんうん</ds><ds>うん</ds>,125
JM026,なんだっけな,125
JFB025,<ds>うん</ds>,125
JM026,青酸カリだっけ、<ds>なんか</ds>,125
JFB025,<ds>うんうん</ds>,125
JM026,注入するとかいってやってた。,125
JFB025,<ds>あー</ds><ds>あー</ds><ds>あー</ds>そういう、なんやろーなー、美容整形っていうといろんな種類あるから漠然と,125
JM026,<ds>あー</ds>,125
JFB025,しとるけどー、,125
JM026,<ds>あー</ds>,125
JFB025,そういうのには手出したくはないよね。 怖いよねー体になんか害のあるような、,125
JM026,<ds>ま</ds>、<ds>たしかに</ds>ねー。,125
JFB025,薬品、とかをー,125
JM026,<ds>あー</ds>,125
JFB025,入れるのは抵抗ある。,125
JM026,マイケルジャクソンとかけっこうあれだよね、俺最初、“なんだよこれ”とか思ったけどさー。,125
JFB025,あの人って、肌、ひ、皮膚を白くー。,125
JM026,したでしよ、,125
JFB025,<ds>うん</ds>,125
JM026,たぶんあれ。,125
JFB025,<ds>うん</ds>,125
JM026,したしー、,125
JFB025,あれは相当すごいよね。,125
JM026,鼻もあれだしね、,125
JFB025,<ds>ふーん</ds>,125
JM026,崩れちゃったし。,125
JFB025,<ds>あ</ds>、<ds>そうなんや</ds>。,125
JM026,<ds>あー</ds>、<ds>そうそう</ds>。 <ds>なんかね</ds>、昔、,125
JFB025,<ds>うん</ds>,125
JM026,<ds>なんか</ds>、鼻、なんだっけ、,125
JFB025,<ds>うん</ds>,125
JM026,高くするー,125
JFB025,<ds>うん</ds>,125
JM026,でなんか入れたらしいんだけど、,125
JFB025,<ds>うん</ds>,125
JM026,なんかその部分が低くなってー,125
JFB025,<ds>うん</ds>,125
JM026,崩れちゃったんだって。,125
JFB025,<ds>あー</ds><ds>そうなんや</ds>ー。,125
JM026,<ds>そうそう</ds>。,125
JFB025,<ds>うん</ds>、<ds>なんか</ds>、昔ってほら、美容整形っていうのは、一般人にとってもー,125
JM026,<ds>うん</ds>,125
JFB025,結構、手の届かないものであってー,125
JM026,<ds>うん</ds>,125
JFB025,世間体もなんやろ、世間の人もよく見てない、そんな美容整形なんてー“せっかく親から授かった体にー,125
JM026,<ds>うん</ds>,125
JFB025,なんか手を加えてー、,125
JM026,<ds>うん</ds>,125
JFB025,やるなんて”、とか、,125
JM026,<ds>ねー</ds>。,125
JFB025,おか、お金さえあればできる、からー、<ds>あ</ds>、大丈夫大丈夫、お金さえあれば,125
JM026,<ds>うん</ds>,125
JFB025,できるから、,125
JM026,<ds>うん</ds>,125
JFB025,なんやろお金持ちの人ーだけができるようなものっていうイメージがあったと思うけど最近って,125
JM026,<ds>あー</ds>,125
JFB025,ほんっと、ほんとすぐ簡単にできるんね。 目、ふた、二重‘ふたえ’にやるしゅー…、二重にする手術もほんと10、ものの10分ぐらいで済むし,125
JM026,<ds>へー</ds>,125
JFB025,お金も、数万、らしいねんね。,125
JM026,<ds>あー</ds>,125
JFB025,で、<ds>なんか</ds>、結構身近なものに感じてきた今、なんかテレビの、<ds>なんかね</ds>、誰かゆっとってんけど、,125
JM026,<ds>うん</ds>,125
JFB025,自分の目とか,125
JM026,<ds>うん</ds>,125
JFB025,にコンプレックスが、あるとするがいねー,125
JM026,<ds>あー</ds>,125
JFB025,で、そのことで、心、な、なんやろなー、どんどんどんどん内向的になってって、“自分の目が、自分の目が”ってそれでコンプレックスで暗くなるんやったら、,125
JM026,<ds>うん</ds>,125
JFB025,お金をちょっと払って、すぐに別に体に害がないんねよ、糸をちょっと通すだけで二重‘ふたえ’になって、,125
JM026,<ds>あー</ds>,125
JFB025,で、自分の気持ちが晴れ晴れ、なるんなら、“それは心の美容整形だー”って誰かがいっとってんてー。,125
JM026,<ds>へー</ds>。,125
JFB025,だから、あたしはそれ聞いて、“<ds>あー</ds><ds>なるほどー</ds>”とか思って。,125
JM026,<ds>ま</ds>、それ、それで自信もつんなら,125
JFB025,<ds>うんうん</ds>,125
JM026,いいってことね。,125
JFB025,<ds>うん</ds>、<ds>そうそうそう</ds><ds>そうそう</ds>、で、害はないねんで、ほんとに。,125
JM026,<ds>へー</ds>。,125
JFB025,<ds>うん</ds>、だから、それまであたしはほんとにもう、反対やってんてー、,125
JM026,<ds>あー</ds>,125
JFB025,<ds>なんか</ds>、生まれて、“生まれもって来た体で勝負すれーばいいんじゃない?”、って思ってんてー、,125
JM026,<ds>あー</ds>,125
JFB025,だって、顔以外で、性格とかでまかなえるがいね、人って、まかなえる??、,125
JM026,<ds>まー</ds>ね,125
JFB025,ていうけ?。,125
JM026,<ds>あー</ds>。,125
JFB025,補える、ごめん、ごめんね。,125
JM026,またね、また、『肉は肉屋に』同じようなことを。,125
JFB025,まかないじゃーるまいしね。,125
JM026,いいじゃん、『まかなえる』でも、<ds>ま</ds>、わかる、わかんねー。,125
JFB025,<ds>まー</ds><ds>まー</ds><ds>まー</ds><ds>まー</ds>、で、そ、性格とかで補えるし、,125
JM026,<ds>あー</ds>,125
JFB025,別に、顔ー、だけが、すべてじゃないなーと,125
JM026,<ds>あー</ds>,125
JFB025,思っとってんね。,125
JM026,<ds>あー</ds>、<ds>ま</ds>、<ds>そう</ds>、<ds>そうだよ</ds>。,125
JFB025,<ds>うん</ds>、あんたもそう思う?。,125
JM026,俺はそう思う。,125
JFB025,<ds>ていうか</ds>、男は、そういう考えよ<ds>ね</ds>?。,125
JM026,おお。,125
JFB025,いい、いい、いい、男はそういう考えじゃない??、けっこうなんか。,125
JM026,<ds>ま</ds>、<ds>たしかに</ds>ね。,125
JFB025,<ds>うん</ds>、なんやろーなー、なんやろーなーでも。,125
JM026,<ds>ま</ds>、気にする人は気にするんだよね、他人が。,125
JFB025,男でも?。,125
JM026,男は、わかんねー、俺、俺は全然、,125
JFB025,<ds>うんうん</ds>,125
JM026,なんも、気にしないけど、,125
JFB025,<ds>うん</ds>,125
JM026,なんだろうな、,125
JFB025,<ds>うん</ds>,125
JM026,やっぱ、,125
JFB025,<ds>うん</ds>,125
JM026,自分のさー,125
JFB025,<ds>うん</ds>,125
JM026,なんかちょっと、,125
JFB025,<ds>うん</ds>,125
JM026,ちょっと気に入らないとこ、,125
JFB025,<ds>うん</ds>,125
JM026,人が見たらさー、,125
JFB025,<ds>うん</ds>,125
JM026,わかんないような、ようなのも、気にする人は気にするんだよね。,125
JFB025,<ds>そうそうそう</ds><ds>そう</ds>、<ds>そうなんだよね</ds>、自分は、気にしてる人はほんと気にするよね、自分の、問題やから、自分が気にしとるーことは、ほんと、必要以上に気にしてしまうよね。,125
JM026,<ds>まー</ds>ね。,125
JFB025,<ds>うん</ds>。 だから、それが、ほんと、<ds>そう</ds>ねんてね、人から見れば、ささいなことでも、自分にとってはほんとに大きなことで、だからそういうのが、ほんとに、プチ整形でも、整形でちょっと変われれば、自分の心もすっごい晴れて、で、性格も、明るくなってったら、それはそれでいいことなんかなーって最近思い出してきたから、あたしは賛成の,125
JM026,<ds>あー</ds>,125
JFB025,派に、<ds>うん</ds>、属しとるねんけど。 でもなんやろうな、女性の方が、普段からお化粧もするし、,125
JM026,<ds>あー</ds>,125
JFB025,それも1つのまー化粧やから、化けとるわけやがいね、,125
JM026,<ds>あー</ds>,125
JFB025,女性、女性の方が、そういうのに関心、興味関心を持つと思うけどね。 男性って別に普段お化粧するでもなしー、,125
JM026,<ds>うん</ds>,125
JFB025,なん、<ds>あの</ds>、<ds>その</ds>、顔そのままで勝負、勝負っていうか、してると思う。,125
JM026,<ds>あー</ds>、<ds>たしかに</ds>。,125
JFB025,<ds>うん</ds>、<ds>なんか</ds>、女性の方がこういう問題に興味あるんじゃないかなって思う、,125
JM026,<ds>うん</ds>,125
JFB025,<ds>うーん</ds>。 お化粧もそうやけど、より、なんやろ、外見を気にするっていうか。,125
JM026,<ds>うん</ds>、,125
JFB025,<ds>あー</ds>,125
JM026,<ds>うん</ds>。,125
JFB025,男性で美容整形ってあんま聞かんかな、あんま聞いたことない。,125
JM026,男で美容整形てさ、どんなやろ。,125
JFB025,マイケルジャクソン?。,125
JM026,マイケルジャクソンしか思い浮かばねー。,125
JFB025,<ds>うーん</ds>、<ds>うーん</ds>。,125
JM026,<ds>あ</ds>、でも、<ds>なんか</ds>、あれだよね、,125
JFB025,<ds>うん</ds>,125
JM026,最近、今さ、テレビとか見ててさ、,125
JFB025,<ds>うん</ds>,125
JM026,<ds>なんか</ds>、や、野郎、野郎とかもさ、,125
JFB025,<ds>うんうん</ds>,125
JM026,<ds>あー</ds>男、,125
JFB025,そ、いいよー別に。,125
JM026,男もさ、,125
JFB025,<ds>うんうん</ds>,125
JM026,結構あれだよね、,125
JFB025,<ds>うん</ds>,125
JM026,<ds>なんか</ds>、,125
JFB025,<ds>うん</ds>,125
JM026,なんだ、,125
JFB025,<ds>うん</ds>,125
JM026,いろいろさ、化粧みたいなのしたり、,125
JFB025,<ds>うん</ds>、やってるね。,125
JM026,毛をー、なに、,125
JFB025,<ds>うん</ds>,125
JM026,深剃りみたいな,125
JFB025,<ds>うんうん</ds>,125
JM026,して、,125
JFB025,<ds>うん</ds>,125
JM026,脱毛とかもしてるでしよ??、だって。,125
JFB025,<ds>うん</ds>、だってガクトとかなんか、明らかに、きれいやもんね。,125
JM026,<ds>あ</ds>、<ds>たしかに</ds>。,125
JFB025,<ds>うんー</ds>、<ds>うん</ds>けど。,125
JM026,変わってきたよね。,125
JFB025,<ds>うん</ds>、<ds>そうだね</ds>、変わってきたよね。 じゃー、<ds>ね</ds>、禿の、禿で悩んでる人が、脱毛とかでね、ア、,125
JM026,<ds>あー</ds>,125
JFB025,そういう人が、アートネイチャーで、,125
JM026,<ds>あー</ds>,125
JFB025,髪を、増やすっていうのはどう思う?。,125
JM026,<ds>あ</ds>、う、<ds>うーん</ds>。,125
JFB025,それもあたしひとつの、美容整形ではないけど、禿で、髪がなくたって別に生きてけるわけやがいね、一応ね、,125
JM026,<ds>うん</ds>,125
JFB025,でもやっぱり、髪がないと、かっこ悪く見えるし、周りに与える印象とかも悪くなるって自分で思って、やっぱり、増毛しようとか、思うんじゃない、それもひとつの、女性にしてみれば、化粧とか美容整形で、男性にしてみれば、あたしはそれもひとつの、美容整形なんじゃないかなって思う。,125
JM026,<ds>そうー</ds>、か、,125
JFB025,<ds>うん</ds>,125
JM026,<ds>いやー</ds>。,125
JFB025,違うかー?。,125
JM026,わかんねー。,125
JFB025,ほら、宣伝、で,125
JM026,<ds>あー</ds>、<ds>あー</ds>,125
JFB025,脱毛、で、<ds>あ</ds>、なん、なんだっけ、『育毛の、喜びを』とかいって。,125
JM026,<ds>あー</ds>、『発毛の喜び』<ds>ね</ds>。,125
JFB025,ごーめん、『発毛』、<ds>そう</ds>『発毛の喜びを』とかいって、,125
JM026,<ds>うん</ds>,125
JM026,<ds>あー</ds>,125
JFB025,もう、明らかに、おじさんの顔が笑顔に変わっとるわけやがいね、,125
JM026,<ds>ま</ds>、<ds>確かに</ds>ね。,125
JFB025,あたしは、それは、ほんとに、心の美容整形やと思う、心がほんとに、自分が納得すれば、それはすべて自己満足の世界やと思うけど、周りから見て“どこが変わったん?”って言われても、自分にとってはやっぱり、変化があったらそれは、自己満足かもしれんけど、自分の心がそれで晴れ晴れすれば、美容整形はいいんじゃないかな、と思う。,125
JM026,でもさ、禿はさ、,125
JFB025,<ds>うん</ds>、禿は?。,125
JM026,禿はさ、禿で髪の毛生やすってのは,125
JFB025,<ds>うん</ds>,125
JM026,別に、,125
JFB025,<ds>うん</ds>,125
JM026,そ、,125
JFB025,<ds>うん</ds>,125
JM026,あれじゃない?、,125
JFB025,<ds>うん</ds>,125
JM026,<ds>あの</ds>、顔にちょっとメス入れたり、そ、するのとは、,125
JFB025,<ds>あー</ds>,125
JM026,程度が。,125
JFB025,<ds>そっかー</ds>。,125
JM026,<ds>あー</ds>,125
JFB025,<ds>うん</ds>,125
JM026,けどなー,125
JFB025,<ds>うん</ds>,125
JM026,<ds>ちょっと</ds>。,125
JFB025,<ds>うん</ds>、<ds>そっか</ds>、<ds>そっかー</ds>。,125
JM026,ちょっと待ってね。,125
JFB025,<ds>うん</ds>,125
JFB025,顔にメスとか、メスとか、そういう、だ、<ds>あの</ds>、なんやろ、,125
JM026,整形、もっと簡単なの?。,125
JFB025,<ds>うん</ds>、じゃ、じゃ、<ds>ね</ds>、,125
JM026,<ds>うん</ds>,125
JFB025,1人の人が、,125
JM026,<ds>あー</ds>,125
JFB025,<ds>あー</ds>、<ds>まー</ds>ね、糸通すってことはやっぱり針もまー通すから、<ds>ちょっと</ds>,125
JM026,<ds>うん</ds>,125
JFB025,<ds>ま</ds>、<ds>あの</ds>、ここ、まぶたのとこに、麻酔をして、,125
JM026,<ds>うん</ds>,125
JFB025,<ds>ま</ds>、そうやよね、針とか、そういうもの通すわね、,125
JM026,<ds>うん</ds>,125
JFB025,そういうことをしてまで、じゃーね、その女の子は二重‘ふたえ’んなって、,125
JM026,<ds>うん</ds>,125
JFB025,心が晴れ晴れして、その手術がじゃー、6万円ぐらいで終わったとしよう、,125
JM026,<ds>うん</ds>,125
JFB025,JM026姓はそれ、に、対してもやっぱ反対でも、反対か、体に、顔にー。,125
JM026,<ds>うーんと</ds><ds>ね</ds>、<ds>あ</ds>、でも、どうだろう、でもね、それくらいならばちっちゃいから、いいかもしんないけど、,125
JFB025,<ds>うんうんうん</ds>,125
JM026,もっとなに、たとえば、頬骨を削るんだっけ?、,125
JFB025,<ds>うん</ds>、頬骨削ったりー。,125
JM026,あと、なんつったけな、あとー。,125
JFB025,<ds>あ</ds>、あごのー、骨を削ったりとか?。,125
JM026,あごの骨、骨も?。,125
JFB025,なん、シャープにするとか。,125
JM026,<ds>あー</ds>、<ds>あー</ds>。,125
JFB025,あと、シリコン入れるとか?。,125
JM026,シリコン、<ds>うん</ds>。,125
JFB025,<ds>うんうんうん</ds>、注入するとか。,125
JM026,そういうのさ、結構さ、,125
JFB025,<ds>うんうんうん</ds>,125
JM026,なんだろ、,125
JFB025,<ds>うん</ds>,125
JM026,なんだろな、後々んなって出てくるかもしんないじゃん、,125
JFB025,<ds>あー</ds>,125
JM026,しかもまださ、なに、す、整形がそんな広まって、,125
JFB025,<ds>うん</ds>,125
JM026,何年もたって、,125
JFB025,<ds>うんうんうん</ds>、実証されてないってことか。,125
JM026,実証、<ds>そう</ds>。,125
JFB025,<ds>そっかー</ds>。,125
JM026,それがちょっと、怖いんじゃないかな、,125
JFB025,<ds>あー</ds><ds>たしかに</ds>ねー。,125
JM026,とは、思う。,125
JFB025,そ、<ds>そう</ds>、<ds>まー</ds>、そうやよね、なん、なんていうんやろ、ブームって怖いよね、,125
JM026,<ds>うん</ds>,125
JFB025,<ds>その</ds>、一時期の波に乗って、あれやこれやと手を出して、そのあとに、副作用とかがあったら、<ds>ま</ds>、怖いけどね。,125
JM026,<ds>うん</ds>。,125
JFB025,<ds>うんー</ds>、でもやっぱり、それも、美容整形も、整形外科で、免許持った、医師がやるから、そういうことは絶対に、安せい、安全性、を、お客様に、説明してからやるんやと思うんよ、絶対カウンセリングっていうのがあるねんね。,125
JM026,<ds>うん</ds>。,125
JFB025,<ds>うん</ds>、で、例えば、こ、こういうことが気になって、“美容整形をしに来たんですけど”って、お医者さんに、そ、絶対、まずカウンセリングがあるねんね、,125
JM026,<ds>うん</ds>,125
JFB025,<ds>その</ds>、整形する前に。,125
JM026,<ds>うん</ds>,125
JFB025,で、お医者さんが、ちゃんと、り、自分の利益のためじゃなくって、お客さんの体に、今はその時期じゃないとかね、例えば、年齢が若すぎる子が、今美容整形したいとか、言ったら、,125
JM026,<ds>うん</ds>,125
JFB025,“今この時期にしたら、体のホルモンバランスが崩れるから、,125
JM026,<ds>うん</ds>,125
JFB025,やめたほうがいいですよ”ってちゃんと言ってくれるんね。 <ds>あのー</ds>なんやろ、お医者さんはお金儲けをしたいからっていって、人の、<ds>その</ds>、体を、むやみやたらにいじくるわけじゃなくって、今のその人の体の状況とかにあった、カウンセリングをして、今がその、<ds>えーと</ds>なんや、適した時期じゃなかったら、また、時間たってから来てくださいとかも言うし。,125
JM026,<ds>ふーん</ds>。,125
JFB025,安全性を確認した上で、あと、お客さんにも説明をして納得をしてもらった上で、,125
JM026,<ds>うん</ds>,125
JFB025,お互いの、なんやろ同意の上で手術をするから。,125
JM026,<ds>うん</ds>、<ds>そうか</ds>、そうなのか。,125
JFB025,<ds>うん</ds>、そ、そーれは、だいじよぶやと思う。 なんやろ、頬骨を削ってまで、やるっていう,125
JM026,<ds>うん</ds>,125
JFB025,女性の気持ちが知れんって感じか?。,125
JM026,<ds>うーん</ds>、<ds>いや</ds>、わかることはわかるけどー。,125
JFB025,<ds>うんー</ds>、どういうところが自分やったら、やっぱり、顔に傷。,125
JM026,なんかさ、,125
JFB025,<ds>うん</ds>,125
JM026,やっぱさ、手術前と手術後でさ、,125
JFB025,<ds>うんうんうん</ds><ds>うん</ds>,125
JM026,もう、変わっちゃうわけじゃん、,125
JFB025,<ds>うん</ds>,125
JM026,顔が、,125
JFB025,<ds>うん</ds>,125
JM026,印象もちょっと変わっちゃうし、,125
JFB025,<ds>うんうんうん</ds><ds>うん</ds>,125
JM026,<ds>まー</ds>。,125
JFB025,周りの目を気にする?。,125
JM026,や、本人はいいんだったら、,125
JFB025,<ds>うんうんうん</ds>,125
JM026,いいかもしれないけど、<ds>ねー</ds>。,125
JFB025,<ds>うん</ds>、JM026姓はやりたくないって感じか?。,125
JM026,俺は、や、やっぱ抵抗ある。,125
JFB025,<ds>あ</ds>、<ds>そっかー</ds>。,125
JM026,<ds>あー</ds>。,125
JFB025,<ds>そうかー</ds>、でも、<ds>うん</ds>、あたしも別にやりたいとは思ってないけど、,125
JM026,<ds>うん</ds>,125
JFB025,そういう人たちがもし、コンプレックスで悩んでる人たちが、,125
JM026,<ds>うん</ds>,125
JFB025,この美容整形って言う1つの手段を通して,125
JM026,<ds>うん</ds>,125
